0,13.60039711,4.375,57.03026038,60.4928068564
500,2.2819063664,87.1875,82.1639690359,83.6776859504
1000,1.8466981649,87.1875,86.7558057706,87.7655341292
1500,1.72702384,90.625,87.8465869106,88.9807162534
2000,1.205188036,91.25,89.1238564391,89.8576675849
2500,0.9172008634,95,90.3131597467,90.9060299969
3000,1.4240187407,91.25,90.0351864884,90.9213345577
3500,1.3906319141,91.25,91.3230119634,91.9299051117
4000,1.2337855101,94.6875,91.4320900774,91.9773492501
4500,1.0554684401,92.8125,91.6959887403,92.2007958372
5000,1.1253657341,92.5,91.6467276566,92.1074380165
5500,0.838950932,94.6875,92.0161857847,92.278849097
6000,1.1515808106,93.75,92.1463757917,92.3262932354
6500,1.1010044813,91.5625,92.206192822,92.540557086
7000,1.1800550222,93.4375,92.1287825475,92.8313437404
7500,0.8615859747,94.6875,92.2800844476,92.6737067646
8000,0.9494969249,95.625,92.1534130894,92.6339149066
8500,0.6156764627,97.1875,92.5017593244,92.8175696358
9000,1.0353314877,94.375,92.5650950035,92.9155188246
9500,1.5141516924,92.1875,92.4736101337,92.9889807163
10000,0.792884171,93.75,92.6812104152,93.1527395164
10500,1.0684138537,95,92.445460943,92.9966329966
11000,0.8921476603,95,93.3145672062,93.3899602081
11500,0.7545283437,96.875,92.9802955665,93.3027242118
12000,0.6590500474,95.9375,93.1210415201,93.325681053
12500,0.8836735487,95.3125,92.9802955665,93.3363942455
13000,0.9833219051,93.125,93.187895848,93.4664830119
13500,0.8373914957,94.0625,93.3321604504,93.5322926232
14000,1.054308176,93.125,92.8747361013,93.4986225895
14500,1.1339455843,91.25,93.3356790992,93.5307621671
15000,1.1172927618,95.3125,93.3391977481,93.5873890419
15500,0.6131699085,96.5625,93.0330752991,93.3792470156
16000,0.4699125886,98.125,93.3321604504,93.4726048362
16500,0.4640854299,97.1875,93.2301196341,93.6853382308
17000,0.7081332207,95.9375,93.3462350457,93.7450260178
17500,0.4286332726,97.5,93.5819845179,93.7618610346
18000,0.7715454102,95,93.2160450387,93.7679828589
18500,0.7112548351,95.625,93.5503166784,93.6241199878
19000,0.5984566212,96.25,93.3884588318,93.5751453933
19500,0.8117154837,94.6875,93.6171710063,93.628711356
20000,0.4656744003,97.1875,93.603096411,93.8827670646
20500,0.3543483317,97.8125,93.2441942294,93.468013468
21000,0.3858132064,97.5,93.4201266714,93.7511478421
21500,1.3764926195,92.1875,93.2723434201,93.7817569636
22000,0.6499865651,95.9375,93.6558761436,93.8200183655
22500,0.6557626724,97.8125,93.5819845179,93.7633914907
23000,0.4250488281,97.5,93.8036593948,93.7940006122
23500,0.4743664861,96.5625,93.8775510204,94.0495867769
24000,0.7883435488,94.6875,93.6699507389,93.830731558
24500,0.5426387787,95.9375,93.5432793807,93.8781756964
25000,1.3683307171,93.125,93.4482758621,93.8689929599
25500,0.6874902844,96.5625,93.8529204785,94.0159167432
26000,0.9787017703,95,93.821252639,94.0480563208
26500,0.5205482244,97.5,93.5080928923,93.6118763391
27000,0.4750688076,97.1875,93.8142153413,94.0036730946
27500,0.496889323,97.1875,93.9373680507,94.052647689
28000,0.596539855,96.875,93.8986629134,94.1230486685
28500,0.7342824936,95.625,93.5819845179,94.133761861
29000,0.5217674971,97.5,93.8458831809,94.0801958984
29500,0.941413343,96.875,94.0429275158,94.1062136517
30000,0.5549196601,96.25,94.0218156228,93.9256198347
30500,0.5079810619,95.625,93.821252639,93.951637588
31000,0.5734699368,96.25,93.7790288529,93.9700030609
31500,0.4634813368,97.8125,93.7790288529,94.0143862871
32000,1.6833059788,93.4375,93.7895847994,94.0847872666
32500,0.7621442676,95.625,93.8775510204,94.1291704928
33000,0.8773223758,97.1875,94.0429275158,94.0939700031
33500,0.452385664,97.1875,93.8388458832,93.9883685338
34000,0.5027172565,97.5,93.7368050669,93.9439853076
34500,0.4784181714,96.25,93.7649542576,94.15365779
35000,0.3983186781,97.8125,93.8634764251,94.1153963881
35500,1.0646253824,93.75,93.6945812808,94.1750841751
36000,0.7631540895,95.9375,93.7297677692,94.0740740741
36500,0.3845987022,97.5,94.0816326531,94.1919191919
37000,0.8490637541,95.625,93.8388458832,94.0082644628
37500,0.3150212765,98.75,94.039408867,94.0878481788
38000,0.2247236073,99.0625,93.9725545391,94.1169268442
38500,0.6776172519,95.9375,93.6101337087,93.870523416
39000,0.274689436,98.125,93.8494018297,94.2072237527
39500,1.1686909199,91.875,93.7966220971,94.1965105601
40000,0.3464513719,97.1875,94.1801548205,94.2454851546
40500,0.4318187237,96.875,94.0042223786,94.1873278237
41000,0.3654937148,97.8125,94.0851513019,94.2209978574
41500,0.5992465615,96.25,94.06052076,94.2424242424
42000,0.6926044822,97.1875,94.0921885996,94.113865932
42500,0.4324081242,97.8125,94.06052076,94.3128252219
43000,1.1583818197,93.125,93.7966220971,94.1796755433
43500,0.5235618353,97.8125,94.0077410274,94.0250994796
44000,0.6718672514,97.5,94.0358902182,94.1674318947
44500,0.3572911918,98.4375,94.0816326531,94.2255892256
45000,0.7304558754,95.3125,94.3560872625,94.2623201714
45500,0.3567174077,98.75,93.8529204785,94.0541781451
46000,0.2814166844,97.5,94.0288529205,94.2439546985
46500,0.5469799638,97.5,93.8669950739,94.3067033976
47000,0.4398157597,98.125,94.0745953554,94.253137435
47500,0.7003344893,95.9375,94.1097818438,94.3878175696
48000,0.4414425194,96.875,94.2329345531,94.2776247322
48500,0.4369805753,96.5625,94.2047853624,94.2990511172
49000,0.3933020532,98.125,94.039408867,94.2715029079
49500,0.5304744244,97.5,93.9971850809,94.0358126722
50000,0.6759977937,95.9375,94.0077410274,94.3495561677
50500,0.5278716087,96.5625,94.1449683322,94.3281297827
51000,0.2670663893,98.4375,94.3033075299,94.3220079584
51500,0.3488523066,97.5,94.1625615764,94.2072237527
52000,0.5111088753,97.5,94.1133004926,94.1475359657
52500,0.4514801204,96.875,93.9795918367,94.2669115396
53000,0.3099350333,98.4375,94.0816326531,94.3327211509
53500,0.6240369082,97.1875,94.0640394089,94.2975206612
54000,0.3163904548,98.125,93.8247712878,94.1659014386
54500,0.3380896449,97.8125,94.06052076,94.2516069789
55000,0.3349032998,97.8125,94.2399718508,94.3464952556
55500,0.4271395206,97.1875,94.1520056298,94.2164064891
56000,0.3758689463,98.125,94.1344123856,94.2378328742
56500,0.367849648,96.875,94.0288529205,94.2056932966
57000,0.6857897043,96.5625,94.0886699507,94.2500765228
57500,1.4804056883,91.875,93.8916256158,94.3250688705
58000,0.4472846389,96.875,94.2083040113,94.294459749
58500,0.5634384751,95.3125,94.0534834624,94.2990511172
59000,0.6796972752,97.1875,94.1942294159,94.2898683808
59500,1.0896654129,94.0625,94.3033075299,94.3725130089
60000,0.4661581516,96.25,94.1871921182,94.2623201714
60500,0.3026523888,98.4375,94.0921885996,94.2393633303
61000,0.6220168471,97.1875,94.0534834624,94.3862871136
61500,0.3683922887,98.75,94.2646023927,94.3296602388
62000,0.5536438227,97.1875,94.2892329346,94.3847566575
62500,0.324586004,98.4375,94.2751583392,94.3663911846
63000,0.4344795942,97.5,94.2329345531,94.0970309152
63500,0.3740813136,98.4375,94.278676988,94.294459749
64000,0.3632074893,98.125,94.257565095,94.4046525865
64500,1.1509119272,93.125,94.148486981,94.354147536
65000,0.6027628779,96.25,94.2610837438,94.2929292929
65500,0.3286876976,98.4375,94.1555242787,94.2255892256
66000,0.6614624262,96.25,94.236453202,94.3327211509
66500,0.3686352968,97.5,94.2962702322,94.3403734313
67000,0.4246373177,96.875,94.2118226601,94.374043465
67500,0.4711752832,97.1875,94.1414496833,94.2715029079
68000,0.9354115129,94.375,94.127375088,94.415365779
68500,0.4618461132,95.9375,94.2083040113,94.3893480257
69000,0.7009034753,96.25,94.4370161858,94.3924089379
69500,0.2971733809,98.4375,94.2821956369,94.3327211509
70000,0.4089696407,96.5625,94.2399718508,94.2653810836
70500,0.4886659086,96.875,94.1942294159,94.3434343434
71000,0.3001989722,97.8125,94.257565095,94.4214876033
71500,0.7302328944,95.625,94.1062631949,94.4260789715
72000,0.347889483,98.125,94.2012667136,94.3801652893
72500,0.1266727,99.0625,94.3279380718,94.3403734313
73000,0.5472859144,95.9375,94.0745953554,94.1704928069
73500,0.2331278771,99.0625,94.4159042928,94.2102846648
74000,0.2511511445,98.4375,94.1625615764,94.4291398837
74500,0.6807470322,96.25,94.2751583392,94.4520967248
75000,0.5741257072,96.875,94.3068261787,94.4230180594
75500,0.347322762,98.75,94.0675580577,94.4337312519
76000,0.4701722562,96.875,94.3912737509,94.354147536
76500,0.3046654463,97.8125,94.3244194229,94.2975206612
77000,0.5146278739,98.125,94.2434904996,94.355677992
77500,0.4568431079,96.875,94.3807178044,94.4459749005
78000,0.5912392735,95.3125,94.2083040113,94.2424242424
78500,0.2957322598,98.4375,94.3420126671,94.4214876033
79000,0.8550055623,95.9375,94.2399718508,94.3893480257
79500,1.0718302727,95.625,94.2329345531,94.3816957453
80000,0.568521142,96.875,94.2821956369,94.4092439547
80500,0.6653111577,95.625,94.2505277973,94.2852770125
81000,0.3256151974,98.125,94.3807178044,94.3771043771
81500,0.5135955811,97.1875,94.278676988,94.415365779
82000,0.3058113456,98.4375,94.2434904996,94.3893480257
82500,0.786747098,95,94.1942294159,94.3893480257
83000,0.3882542253,96.5625,94.3596059113,94.4566880931
83500,0.7366679907,96.5625,94.3631245602,94.4597490052
84000,0.3924221396,97.8125,94.1942294159,94.193449648
84500,0.4102610648,96.875,94.2927515834,94.3464952556
85000,0.6363438964,97.5,94.2610837438,94.4092439547
85500,0.4870269299,95.3125,94.3068261787,94.4796449342
86000,1.2358411551,93.125,94.169598874,94.5026017753
86500,0.6286183596,96.875,94.3068261787,94.5026017753
87000,0.7548776865,96.5625,94.4123856439,94.3725130089
87500,0.2712126672,98.75,94.4581280788,94.4077134986
88000,0.2036321908,98.4375,94.3209007741,94.4230180594
88500,0.2969769239,99.0625,94.3138634764,94.354147536
89000,0.6768445373,96.25,94.3560872625,94.3204775023
89500,1.0893638134,93.75,94.0640394089,94.4000612182
90000,0.2461328059,98.4375,94.1907107671,94.375573921
90500,0.4682279825,97.5,94.3736805067,94.3495561677
91000,1.1556028128,95.9375,94.3736805067,94.3648607285
91500,0.5858917236,97.1875,94.3560872625,94.3449647995
92000,0.3911406994,98.4375,94.236453202,94.4123048669
92500,1.0360262394,95.625,94.2399718508,94.4245485155
93000,1.4615074396,91.875,94.2610837438,94.4184266912
93500,0.549403131,96.5625,94.2188599578,94.4031221304
94000,0.6047876477,96.875,94.345531316,94.3112947658
94500,0.6364322901,95.9375,94.2505277973,94.3128252219
95000,0.2789362669,98.125,94.4510907811,94.4260789715
95500,0.7456061244,96.5625,94.3912737509,94.3633302724
96000,0.4991998971,97.5,94.1801548205,94.2883379247
96500,0.2528614402,98.125,94.278676988,94.4230180594
97000,0.6351923943,96.25,94.1836734694,94.4123048669
97500,0.3846961856,97.8125,94.4018296974,94.4245485155
98000,0.8002874255,95.625,94.2681210415,94.4260789715
98500,0.3313584328,98.75,94.3420126671,94.415365779
99000,0.3069032729,98.125,94.345531316,94.4367921641
99500,0.3002933562,98.75,94.3173821253,94.4184266912
100000,0.6472148895,96.25,94.3420126671,94.4490358127
